wkt_geom,상가업소번,상호명,지점명,상권업종대,상권업종_1,상권업종중,상권업종_2,상권업종소,상권업종_3,표준산업분,표준산업_1,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
Point (192712.21149326144950464 450213.81026453623780981),16224224,유니크바이쇼룸,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,155,서울특별시 마포구 서교동 395-155,1.14403E+11,서울특별시 마포구 양화로,78,9,1.14E+23,,서울특별시 마포구 양화로 78-9,121840,4043,,2,,126.9175261,37.5514156
Point (193159.37063936531194486 449824.55221246636938304),22854858,와이비피부,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,310,2,서울특별시 마포구 상수동 310-2,1.14403E+11,서울특별시 마포구 독막로,83,,1.14E+23,,서울특별시 마포구 독막로 83,121829,4049,,1,,126.9225901,37.54791182
Point (193074.15549400460440665 449844.64727605297230184),16600787,염소자리심야식당,,Q,음식,Q13,음식배달서비스,Q13A01,야식집,I56132,이동 음식업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,315,3,서울특별시 마포구 상수동 315-3,1.14404E+11,서울특별시 마포구 독막로15길,3,3,1.14E+23,,서울특별시 마포구 독막로15길 3-3,121829,4049,,,,126.9216256,37.54809224
Point (192630.5163274536607787 449902.93031607108423486),23346734,비앤비,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,412,29,서울특별시 마포구 합정동 412-29,1.14404E+11,서울특별시 마포구 독막로3길,6,,1.14E+23,,서울특별시 마포구 독막로3길 6,121883,4047,,1,,126.9166047,37.54861393
Point (192825.80139226189930923 450159.01644674618728459),12079119,지오반니새우트럭,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,121,서울특별시 마포구 서교동 395-121,1.14404E+11,서울특별시 마포구 잔다리로3안길,52,,1.14E+23,,서울특별시 마포구 잔다리로3안길 52,121840,4043,,1,,126.9188121,37.5509228
Point (192847.98814500446314923 449859.24181442387634888),11812315,이디야커피,합정동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,410,18,서울특별시 마포구 합정동 410-18,1.14404E+11,서울특별시 마포구 양화로6길,90,,1.14E+23,,서울특별시 마포구 양화로6길 90,121883,4048,,1,,126.9190661,37.54822201
Point (192691.57719578867545351 449991.58248659042874351),16750798,더여유,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,396,47,서울특별시 마포구 서교동 396-47,1.14404E+11,서울특별시 마포구 독막로3길,28,,1.14E+23,,서울특별시 마포구 독막로3길 28,121840,4047,,,,126.9172948,37.54941317
Point (192739.73089456334128045 449883.09159851376898587),16132344,오늘헤어,합정점,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,412,8,서울특별시 마포구 합정동 412-8,1.14404E+11,서울특별시 마포구 독막로5길,5,,1.14E+23,,서울특별시 마포구 독막로5길 5,121883,4047,,2,,126.9178408,37.54843605
Point (192950.03364855807740241 450137.33732979145133868),16609193,미스터피자,홍대점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,17,서울특별시 마포구 서교동 395-17,1.14403E+11,서울특별시 마포구 잔다리로,23,,1.14E+23,,서울특별시 마포구 잔다리로 23,121840,4043,,5,,126.9202182,37.55072843
Point (193075.48853031184989959 449906.66295878775417805),16980487,어반쓰리에이엠,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,312,6,서울특별시 마포구 상수동 312-6,1.14404E+11,서울특별시 마포구 와우산로11길,25,,1.14E+23,,서울특별시 마포구 와우산로11길 25,121829,4049,,1,,126.9216401,37.54865101
Point (192823.85764393516001292 449964.98874416446778923),17035422,푸치니,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,400,19,서울특별시 마포구 서교동 400-19,1.14404E+11,서울특별시 마포구 어울마당로5길,25,8,1.14E+23,,서울특별시 마포구 어울마당로5길 25-8,121895,4047,,,,126.918792,37.5491746
Point (192751.0801992300839629 450038.21749185305088758),12492876,응급실국물떡볶이서교점,서교점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,396,3,서울특별시 마포구 서교동 396-3,1.14404E+11,서울특별시 마포구 독막로3길,28,20,1.14E+23,,서울특별시 마포구 독막로3길 28-20,121840,4047,,1,,126.9179677,37.54983382
Point (193164.28403197499574162 450114.61547741206595674),27287571,유로틴판,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,7,서울특별시 마포구 서교동 407-7,1.14403E+11,서울특별시 마포구 잔다리로,3,,1.14E+23,,서울특별시 마포구 잔다리로 3,121895,4049,,2,,126.922643,37.55052532
Point (192864.63878052661311813 449892.41958608012646437),20684970,소곱놀이,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,401,17,서울특별시 마포구 서교동 401-17,1.14404E+11,서울특별시 마포구 양화로6길,91,,1.14E+23,,서울특별시 마포구 양화로6길 91,121895,4048,,1,,126.9192542,37.54852107
Point (192821.66111524190637283 450265.97705202200450003),25412002,2dot,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,7,서울특별시 마포구 서교동 395-7,1.14404E+11,서울특별시 마포구 양화로12길,26,,1.14E+23,,서울특별시 마포구 양화로12길 26,121840,4043,,1,,126.9187642,37.55188648
Point (192936.3471331549808383 450014.1876920826616697),12491469,디노마드,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,404,2,서울특별시 마포구 서교동 404-2,1.14404E+11,서울특별시 마포구 독막로9길,29,,1.14E+23,,서울특별시 마포구 독막로9길 29,121895,4048,,,,126.9200645,37.54961875
Point (193115.8505109598627314 450061.09817097673658282),12109480,더귀여워,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,409,1,서울특별시 마포구 서교동 409-1,1.14404E+11,서울특별시 마포구 와우산로17길,15,,1.14E+23,서교동빌딩,서울특별시 마포구 와우산로17길 15,121895,4049,,5,,126.9220954,37.55004277
Point (192491.16801963560283184 450029.45276464323978871),22093655,엘에스유한,,F,생활서비스,F15,주택수리,F15A02,미장타일도배도장,,,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,25,서울특별시 마포구 서교동 394-25,1.14403E+11,서울특별시 마포구 양화로,56,,1.14E+23,동양한강트레벨,서울특별시 마포구 양화로 56,121893,4045,,6,,126.9150265,37.54975277
Point (192950.03364855807740241 450137.33732979145133868),16607520,뉴이스케이프,홍대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,17,서울특별시 마포구 서교동 395-17,1.14403E+11,서울특별시 마포구 잔다리로,23,,1.14E+23,,서울특별시 마포구 잔다리로 23,121840,4043,,5,,126.9202182,37.55072843
Point (192936.19153972514322959 450122.1892239372828044),25327199,다트프린스,홍대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,18,서울특별시 마포구 서교동 395-18,1.14404E+11,서울특별시 마포구 독막로7길,63,,1.14E+23,,서울특별시 마포구 독막로7길 63,121840,4043,,3,,126.9200617,37.55059184
Point (192558.17959988187067211 449934.16135847353143618),16584482,요거프레소,합정역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,413,19,서울특별시 마포구 합정동 413-19,1.14404E+11,서울특별시 마포구 양화로6길,30,,1.14E+23,제이하우트,서울특별시 마포구 양화로6길 30,121883,4046,,,,126.9157858,37.54889474
Point (192491.16801963560283184 450029.45276464323978871),17059390,포만감,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,25,서울특별시 마포구 서교동 394-25,1.14403E+11,서울특별시 마포구 양화로,56,,1.14E+23,동양한강트레벨,서울특별시 마포구 양화로 56,121893,4045,,,,126.9150265,37.54975277
Point (192713.62656286743003875 449892.81369898741832003),12063090,커피나커피너,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,412,17,서울특별시 마포구 합정동 412-17,1.14404E+11,서울특별시 마포구 양화로6길,62,,1.14E+23,세미텍빌딩,서울특별시 마포구 양화로6길 62,121883,4047,,1,,126.9175453,37.54852344
Point (192969.00756472899229266 449951.53274601290468127),25485540,고은피부,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,9,서울특별시 마포구 서교동 403-9,1.14403E+11,서울특별시 마포구 어울마당로,43,,1.14E+23,,서울특별시 마포구 어울마당로 43,121895,4048,,3,,126.9204347,37.54905448
Point (193184.88054607639787719 450058.83259184309281409),17124620,통뼈감자탕,,Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,411,13,서울특별시 마포구 서교동 411-13,1.14403E+11,서울특별시 마포구 와우산로,61,,1.14E+23,,서울특별시 마포구 와우산로 61,121895,4049,,,,126.9228766,37.55002287
Point (193006.15392401334247552 450125.93359065783442929),16609314,매콤,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,405,3,서울특별시 마포구 서교동 405-3,1.14403E+11,서울특별시 마포구 잔다리로,19,,1.14E+23,,서울특별시 마포구 잔다리로 19,121895,4048,,,,126.9208534,37.55062611
Point (192503.43650223081931472 450003.58256876666564494),20660706,다북어국,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,90,서울특별시 마포구 서교동 394-90,1.14404E+11,서울특별시 마포구 양화로6길,9,6,1.14E+23,서교동복합주택,서울특별시 마포구 양화로6길 9-6,121893,4044,,1,,126.9151656,37.54951978
Point (193166.75883850589161739 449975.63638962205732241),16478135,소울클럽,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,91,3,서울특별시 마포구 상수동 91-3,1.14403E+11,서울특별시 마포구 와우산로,51,6,1.14E+23,,서울특별시 마포구 와우산로 51-6,121828,4049,,2,,126.9226723,37.54927314
Point (192549.73387264937628061 449976.07358834974002093),20389255,낮이나밤이나,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,81,서울특별시 마포구 서교동 394-81,1.14404E+11,서울특별시 마포구 양화로6길,27,5,1.14E+23,,서울특별시 마포구 양화로6길 27-5,121893,4044,,2,,126.9156898,37.5492723
Point (192821.87564051328809001 449869.96469327184604481),11783833,텀브커피,합정점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,410,11,서울특별시 마포구 합정동 410-11,1.14404E+11,서울특별시 마포구 양화로6길,84,,1.14E+23,,서울특별시 마포구 양화로6길 84,121883,4048,,1,,126.9187705,37.54831842
Point (192729.77091554290382192 449972.98843778565060347),17049519,청염,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,396,61,서울특별시 마포구 서교동 396-61,1.14404E+11,서울특별시 마포구 양화로6길,57,13,1.14E+23,기단,서울특별시 마포구 양화로6길 57-13,121840,4047,,,,126.9177272,37.54924594
Point (193007.55431835440685973 450088.94784938532393426),17263476,BURP,,Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,405,16,서울특별시 마포구 서교동 405-16,1.14403E+11,서울특별시 마포구 어울마당로,55,2,1.14E+23,정웅빌딩,서울특별시 마포구 어울마당로 55-2,121895,4048,,,,126.9208696,37.55029288
Point (193054.3855589602899272 449916.43975465628318489),17080606,코카이라멘,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,312,4,서울특별시 마포구 상수동 312-4,1.14404E+11,서울특별시 마포구 와우산로11길,28,,1.14E+23,,서울특별시 마포구 와우산로11길 28,121829,4049,,,,126.9214012,37.54873894
Point (192647.42839982893201523 449911.11069063458126038),16461628,부스터합정,합정,Q,음식,Q01,한식,Q01A99,기타고기요리,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,412,31,서울특별시 마포구 합정동 412-31,1.14404E+11,서울특별시 마포구 양화로6길,48,,1.14E+23,,서울특별시 마포구 양화로6길 48,121883,4047,,2,,126.916796,37.54868777
Point (193055.08235546955256723 449851.44456763408379629),17169352,북스앤비터스,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,314,7,서울특별시 마포구 상수동 314-7,1.14404E+11,서울특별시 마포구 와우산로13길,49,13,1.14E+23,,서울특별시 마포구 와우산로13길 49-13,121829,4049,,,,126.9214097,37.54815334
Point (192716.09460496608517133 450036.84520352142862976),16584729,광안리,,Q,음식,Q03,일식/수산물,Q03A01,횟집,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,396,44,서울특별시 마포구 서교동 396-44,1.14404E+11,서울특별시 마포구 독막로3길,38,,1.14E+23,,서울특별시 마포구 독막로3길 38,121840,4047,,,,126.9175718,37.54982118
Point (192731.3382790889008902 450108.0096280126599595),17020109,앙키친,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,180,서울특별시 마포구 서교동 395-180,1.14404E+11,서울특별시 마포구 독막로3길,51,,1.14E+23,서주빌딩,서울특별시 마포구 독막로3길 51,121840,4044,,,,126.9177436,37.55046249
Point (193176.10189764256938361 449849.73162911523832008),20816670,구스토타코,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,146,6,서울특별시 마포구 상수동 146-6,1.14403E+11,서울특별시 마포구 와우산로,41,,1.14E+23,,서울특별시 마포구 와우산로 41,121828,4049,,2,,126.9227792,37.54813881
Point (193061.30370189948007464 449830.50924352463334799),16609199,파스타바코,서울상수점,Q,음식,Q06,양식,Q06A04,스파게티전문점,I56114,서양식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,315,6,서울특별시 마포구 상수동 315-6,1.14403E+11,서울특별시 마포구 독막로,73,,1.14E+23,,서울특별시 마포구 독막로 73,121829,4049,,,,126.9214803,37.54796476
Point (192682.52060705376788974 449902.48368171375477687),15943580,필참치,,Q,음식,Q03,일식/수산물,Q03A04,참치전문점,I56113,일식 음식점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,412,24,서울특별시 마포구 합정동 412-24,1.14404E+11,서울특별시 마포구 양화로6길,54,,1.14E+23,,서울특별시 마포구 양화로6길 54,121883,4047,,,,126.9171932,37.54861032
Point (192922.07936264184536412 450039.03674879873869941),25635604,젠틀몬스터,홍대쇼룸,D,소매,D18,사진/광학/정밀기기소매,D18A04,안경원,G47822,안경 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,404,5,서울특별시 마포구 서교동 404-5,1.14404E+11,서울특별시 마포구 독막로7길,48,,1.14E+23,,서울특별시 마포구 독막로7길 48,121895,4048,,3,,126.9199028,37.54984253
Point (192649.67393235603231005 449982.13663356920005754),16596666,홈그라운드,,Q,음식,Q06,양식,Q06A07,기타전문서양음식점,I56114,서양식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,36,서울특별시 마포구 서교동 395-36,1.14404E+11,서울특별시 마포구 독막로3길,21,,1.14E+23,,서울특별시 마포구 독막로3길 21,121840,4044,,,,126.9168207,37.54932773
Point (192883.64810075948480517 450079.62906800344353542),17187728,씨모터스,,D,소매,D23,자동차/자동차용품,D23A02,중고자동차판매,G45120,중고 자동차 판매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,128,서울특별시 마포구 서교동 395-128,1.14404E+11,서울특별시 마포구 잔다리로3안길,31,,1.14E+23,,서울특별시 마포구 잔다리로3안길 31,121840,4043,,지,2,126.9194675,37.55020797
Point (193005.39388838387094438 449915.91814813192468137),17021929,가가77페이지,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,408,31,서울특별시 마포구 서교동 408-31,1.14404E+11,서울특별시 마포구 와우산로15길,50,,1.14E+23,,서울특별시 마포구 와우산로15길 50,121895,4049,,,,126.9208468,37.54873387
Point (193086.31950481535750441 449828.77584312728140503),16609282,이르미요분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,315,1,서울특별시 마포구 상수동 315-1,1.14403E+11,서울특별시 마포구 독막로,75,,1.14E+23,,서울특별시 마포구 독막로 75,121829,4049,,,,126.9217634,37.54794933
Point (192807.17325118300504982 449841.80753045890014619),22151964,노루페인트,동성피아이,D,소매,D22,페인트/유리제품소매,D22A01,페인트/유리제품소매,G47519,"페인트, 유리 및 기타 건설자재 소매업",11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,410,14,서울특별시 마포구 합정동 410-14,1.14403E+11,서울특별시 마포구 독막로,47,,1.14E+23,,서울특별시 마포구 독막로 47,121883,4048,,1,,126.9186044,37.54806461
Point (193049.57914049370447174 450086.39426306897075847),20314875,깐부치킨,홍대점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,20,서울특별시 마포구 서교동 407-20,1.14403E+11,서울특별시 마포구 어울마당로,58,1,1.14E+23,,서울특별시 마포구 어울마당로 58-1,121895,4049,,1,,126.9213452,37.55027019
Point (193176.20054881402757019 449840.73263748141471297),16595746,야동상회,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,146,19,서울특별시 마포구 상수동 146-19,1.14403E+11,서울특별시 마포구 와우산로,39,,1.14E+23,,서울특별시 마포구 와우산로 39,121828,4049,,,,126.9227804,37.54805773
Point (192821.66111524190637283 450265.97705202200450003),25473494,분식살롱,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,7,서울특별시 마포구 서교동 395-7,1.14404E+11,서울특별시 마포구 양화로12길,26,,1.14E+23,,서울특별시 마포구 양화로12길 26,121840,4043,,1,,126.9187642,37.55188648
Point (192800.55160691688070074 449899.73904411983676255),16292977,네일박스,,F,생활서비스,F01,이/미용/건강,F01A02,발/네일케어,S96119,기타미용업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,400,12,서울특별시 마포구 서교동 400-12,1.14404E+11,서울특별시 마포구 양화로6길,77,,1.14E+23,,서울특별시 마포구 양화로6길 77,121895,4047,,3,,126.9185289,37.54858652
Point (192702.11920170238590799 450222.70372379559557885),27151347,쏠돌,,D,소매,D04,취미/오락관련소매,D04A01,완구점,G47640,"게임용구, 인형 및 장난감 소매업",11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,154,서울특별시 마포구 서교동 395-154,1.14403E+11,서울특별시 마포구 양화로,78,7,1.14E+23,,서울특별시 마포구 양화로 78-7,121840,4043,,,,126.9174118,37.55149565
Point (192758.05815506368526258 449852.28529489424545318),22467071,스마트부동산중개사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,411,13,서울특별시 마포구 합정동 411-13,1.14403E+11,서울특별시 마포구 독막로,41,,1.14E+23,,서울특별시 마포구 독막로 41,121883,4047,,1,,126.9180485,37.54815863
Point (192491.16801963560283184 450029.45276464323978871),17073276,말통커피,합정점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,25,서울특별시 마포구 서교동 394-25,1.14403E+11,서울특별시 마포구 양화로,56,,1.14E+23,동양한강트레벨,서울특별시 마포구 양화로 56,121893,4045,,,,126.9150265,37.54975277
Point (192443.44348786270711571 450002.94435568962944672),25496114,스타렌탈,,F,생활서비스,F07,물품기기대여,F07A12,비디오카메라대여,L69299,그외 기타 개인 및 가정용품 임대업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,414,1,서울특별시 마포구 합정동 414-1,1.14403E+11,서울특별시 마포구 양화로,50,,1.14E+23,,서울특별시 마포구 양화로 50,121883,4046,,2,,126.9144867,37.54951354
Point (192950.66376683409907855 449984.33860678016208112),16216661,그레,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,23,서울특별시 마포구 서교동 403-23,1.14404E+11,서울특별시 마포구 독막로9길,26,,1.14E+23,,서울특별시 마포구 독막로9길 26,121895,4048,,1,,126.9202268,37.54934992
Point (192631.92599098166101612 449957.94696447474416345),17430664,앤드스페이스,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,12,서울특별시 마포구 서교동 394-12,1.14404E+11,서울특별시 마포구 양화로8길,38,,1.14E+23,서교동빌딩,서울특별시 마포구 양화로8길 38,121893,4044,,2,,126.9166201,37.54910964
Point (192975.68707533396081999 449981.60486284532817081),15422616,살롱드판도라,홍대상수점,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,17,서울특별시 마포구 서교동 403-17,1.14403E+11,서울특별시 마포구 어울마당로,45,1,1.14E+23,,서울특별시 마포구 어울마당로 45-1,121895,4048,,4,,126.92051,37.54932548
Point (192795.02088226939667948 450043.68538571195676923),23278416,로로일레븐,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,398,5,서울특별시 마포구 서교동 398-5,1.14404E+11,서울특별시 마포구 어울마당로5길,42,,1.14E+23,상상하는사람,서울특별시 마포구 어울마당로5길 42,121840,4047,,1,,126.9184649,37.54988343
Point (192838.60783215309493244 449895.14343330485280603),16454401,세이&#49804;스튜디오,,F,생활서비스,F06,사진,F06A02,상업사진,M73302,상업용 사진 촬영업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,401,8,서울특별시 마포구 서교동 401-8,1.14404E+11,서울특별시 마포구 독막로7길,16,,1.14E+23,남주빌딩,서울특별시 마포구 독막로7길 16,121895,4048,,지,,126.9189596,37.54854541
Point (192856.9841542798676528 449859.33729390520602465),17431535,우식궁,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,410,17,서울특별시 마포구 합정동 410-17,1.14404E+11,서울특별시 마포구 양화로6길,92,,1.14E+23,,서울특별시 마포구 양화로6길 92,121883,4048,,2,,126.9191679,37.54822294
Point (193034.2490853808412794 449835.22223770734854043),16596486,계륵장군,상수점,Q,음식,Q05,닭/오리요리,Q05A02,닭갈비전문,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,316,8,서울특별시 마포구 상수동 316-8,1.14403E+11,서울특별시 마포구 독막로,69,,1.14E+23,,서울특별시 마포구 독막로 69,121829,4049,,,,126.9211741,37.54800702
Point (193003.8873855356068816 449868.90043611160945147),16334549,진이네미장원,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,316,12,서울특별시 마포구 상수동 316-12,1.14403E+11,서울특별시 마포구 독막로,67,10,1.14E+23,,서울특별시 마포구 독막로 67-10,121829,4049,,2,,126.9208302,37.54831023
